userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,shared_blk_read_time,shared_blk_write_time,local_blk_read_time,local_blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time,jit_deform_count,jit_deform_time,stats_since,minmax_stats_since
56058788,56058749,t,,<insufficient privilege>,0,0,0,0,0,0,632,12.753419999999997,0.012092,0.237828,0.02017946202531645,0.0122579253465811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-10 01:21:40.565887+00,2026-03-10 01:21:40.565887+00
41763995,41760476,t,,<insufficient privilege>,0,0,0,0,0,0,2,0.07328000000000001,0.034363000000000005,0.038917,0.036640000000000006,0.002276999999999996,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:27:20.473865+00,2026-03-16 08:27:20.473865+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,226,367.81184300000024,0.029363999999999998,67.54319000000001,1.6274860309734525,7.174014883450934,226,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:22:19.366976+00,2026-03-16 07:22:19.366976+00
41764113,41760483,t,,<insufficient privilege>,0,0,0,0,0,0,23783,650.2180969999998,0.011422,16.269946,0.02733961640667703,0.15072138673134913,23783,95132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:19.839806+00,2026-02-13 10:32:19.839806+00
41257532,41254256,t,,<insufficient privilege>,0,0,0,0,0,0,7666,115.78324499999968,0.002661,10.648402,0.01510347573702057,0.171733162829195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:18.532575+00,2026-02-13 10:32:18.532575+00
6369124,6369107,t,,<insufficient privilege>,0,0,0,0,0,0,1,23.813279,23.813279,23.813279,23.813279,0,1,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:27:21.404972+00,2026-03-16 08:27:21.404972+00
41762836,41760480,t,,<insufficient privilege>,0,0,0,0,0,0,11104,183.10509499999978,0.003904,9.70646,0.01649001215778096,0.11279167870621051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:34:29.9694+00,2026-02-13 10:34:29.9694+00
16378656,16378624,t,,<insufficient privilege>,0,0,0,0,0,0,337,191.712165,0.104961,15.279004,0.5688788278931751,1.430199126062063,337,8459,25,0,0,0,0,0,0,0,0,39.737813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 21:17:15.25611+00,2026-03-12 21:17:15.25611+00
41256041,41251661,t,,<insufficient privilege>,0,0,0,0,0,0,187083,3238.102287999909,0.0039380000000000005,28.225661,0.017308372690195844,0.13494397089470642,1,187077,1,0,0,0,0,0,0,0,0,0.842358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:36.373888+00,2026-02-13 10:32:36.373888+00
15720190,15720129,t,,<insufficient privilege>,0,0,0,0,0,0,5937,366.4893859999995,0.040114000000000004,4.750049,0.061729726461175596,0.12112132280134118,11874,116518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:54:19.881244+00,2026-02-13 10:54:19.881244+00
45252043,45249769,t,,<insufficient privilege>,0,0,0,0,0,0,99313,3882.5809899999836,0.004359,130.5228,0.03909438834795025,0.5618174660998645,62008,253634,248,0,0,0,0,0,0,0,0,713.0222849999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:16.292225+00,2026-02-13 10:33:16.292225+00
64657125,64657107,t,,<insufficient privilege>,0,0,0,0,0,0,101,95.30198,0.004259000000000001,5.865902999999999,0.9435839603960396,1.1721829707144482,0,143,59,0,0,0,0,0,0,0,0,93.021593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:09:07.40579+00,2026-03-16 06:09:07.40579+00
45802638,45800982,t,,<insufficient privilege>,0,0,0,0,0,0,22,0.7165399999999998,0.014242,0.159178,0.032569999999999995,0.02845659838484501,22,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 05:29:23.238318+00,2026-03-16 05:29:23.238318+00
6068091,6068078,t,,<insufficient privilege>,0,0,0,0,0,0,783,127.41579999999998,0.005093,6.651166,0.16272771392081734,0.6195605107200625,783,2298,106,0,0,0,0,0,0,0,0,114.266226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 05:26:22.221239+00,2026-03-16 05:26:22.221239+00
68515056,68512644,t,,<insufficient privilege>,0,0,0,0,0,0,1038873,34029.432162001794,0.007880999999999999,223.990146,0.03275610412630013,0.3545487665100372,1038873,3111880,5383,0,0,0,0,0,0,0,0,11084.152752000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-25 13:33:52.973181+00,2026-02-25 13:33:52.973181+00
16410,5,t,,<insufficient privilege>,0,0,0,0,0,0,14459,234.179022,0.0065969999999999996,46.522747,0.016196073172418564,0.43155521301619676,14459,43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:34:15.806733+00,2026-02-13 10:34:15.806733+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,9,0.317564,0.016931,0.048055,0.03528488888888889,0.010368089842765363,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:32:43.514816+00,2026-03-16 07:32:43.514816+00
75213731,75213697,t,,<insufficient privilege>,0,0,0,0,0,0,14085,1390.5263119999963,0.033237,15.601396,0.09872391281505122,0.4189241413754904,14085,107127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-06 08:00:45.909984+00,2026-03-06 08:00:45.909984+00
72029769,72029744,t,,<insufficient privilege>,0,0,0,0,0,0,40887,18392.787633999935,0.079457,3685.7734560000004,0.44984439146916955,18.371064346477542,40887,718436,2953,0,987,0,0,0,0,0,0,5089.506435000004,60.45002900000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-03 01:42:49.701482+00,2026-03-03 01:42:49.701482+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,97,5.3906279999999995,0.006112,2.980522,0.05557348453608247,0.3055598464748506,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 01:39:17.23859+00,2026-03-16 01:39:17.23859+00
71512638,71510822,t,,<insufficient privilege>,0,0,0,0,0,0,173,1.6667660000000002,0.001414,0.472764,0.009634485549132949,0.04294525652914228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14 04:39:30.712492+00,2026-03-14 04:39:30.712492+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,95,1.0722399999999996,0.006487,0.03086,0.011286736842105259,0.0038668158564366677,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 00:40:17.712349+00,2026-03-16 00:40:17.712349+00
68515056,68512644,t,,<insufficient privilege>,0,0,0,0,0,0,19631,34351.785490999944,0.015464999999999998,321.48774099999997,1.7498744583057382,5.627480403589159,1808212,126869,19199,0,0,0,0,0,0,0,0,32897.414694999956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-25 13:33:54.395462+00,2026-02-25 13:33:54.395462+00
1610550,1610538,t,,<insufficient privilege>,0,0,0,0,0,0,63,804.7877829999998,0.077781,59.669695000000004,12.77440925396825,13.089763145910036,21043,11413,693,0,0,0,0,0,0,0,0,684.0380870000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:11:09.166574+00,2026-03-16 03:11:09.166574+00
65343194,65343178,t,,<insufficient privilege>,0,0,0,0,0,0,22544,324.72047200000014,0.00212,8.259996000000001,0.014403853442157565,0.15309281947385026,22544,22531,13,0,0,0,0,0,0,0,0,42.073376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 23:51:00.398136+00,2026-03-05 23:51:00.398136+00
45251701,45247207,t,,<insufficient privilege>,0,0,0,0,0,0,2424965,25661.11468700013,0.001704,27.629732,0.010582055694412137,0.09207483299822963,1272525,8534677,710,0,0,0,0,0,0,0,0,1081.231012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:54.386133+00,2026-02-13 10:32:54.386133+00
48762946,48759014,t,,<insufficient privilege>,0,0,0,0,0,0,3746,1244.9859320000016,0.205212,18.309103,0.3323507560064073,0.7392756821088906,943992,14843,141,0,0,0,0,0,0,0,0,138.92535099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-23 13:42:38.799153+00,2026-02-23 13:42:38.799153+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,97,1.0041019999999996,0.006407,0.038545,0.010351567010309275,0.004732058598052916,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 04:03:17.280992+00,2026-03-16 04:03:17.280992+00
58888726,58888702,t,,<insufficient privilege>,0,0,0,0,0,0,1,5.7129069999999995,5.7129069999999995,5.7129069999999995,5.7129069999999995,0,57,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:28:27.726312+00,2026-03-16 08:28:27.726312+00
45252043,45249769,t,,<insufficient privilege>,0,0,0,0,0,0,199070,18038.346468999807,0.019736,1965.100536,0.09061308318179438,4.682051227768987,199070,1455597,838,0,30,0,0,0,0,0,0,2250.545763000002,0.719288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:34:29.333302+00,2026-02-13 10:34:29.333302+00
48762946,48759014,t,,<insufficient privilege>,0,0,0,0,0,0,17,34.72536500000001,0.584679,23.350149000000002,2.0426685294117655,5.329365493669471,17,1398,43,0,0,0,0,0,0,0,0,22.91311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 05:21:18.442024+00,2026-03-16 05:21:18.442024+00
65343194,65343178,t,,<insufficient privilege>,0,0,0,0,0,0,3753,153.02542800000015,0.004658,13.242943,0.040774161470823383,0.40228538633580696,3752,12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-23 05:28:59.491621+00,2026-02-23 05:28:59.491621+00
55946681,55946648,t,,<insufficient privilege>,0,0,0,0,0,0,1396,936.615353000002,0.054525,35.731347,0.6709279032951303,2.979734104189769,1396,15356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-04 23:00:00.014876+00,2026-03-04 23:00:00.014876+00
41764037,41760477,t,,<insufficient privilege>,0,0,0,0,0,0,62,1.404441,0.002055,0.680982,0.02265227419354839,0.08460938700346574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:50:52.114217+00,2026-03-16 03:50:52.114217+00
68993636,68993618,t,,<insufficient privilege>,0,0,0,0,0,0,295805,6072.191853999946,0.0044800000000000005,137.23739099999997,0.020527684974898822,0.32413661528257237,72,781905,1,0,4,0,0,0,0,0,0,0.941736,0.010077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-27 05:20:25.124364+00,2026-02-27 05:20:25.124364+00
20563,5,t,,<insufficient privilege>,0,0,0,0,0,0,45348,689.7393760000002,0.006558,19.255812,0.015209918320543359,0.10836988780959664,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:27.6208+00,2026-02-13 10:33:27.6208+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,1.4482319999999995,0.00673,0.309012,0.015085749999999995,0.03092353835302217,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:37:17.29006+00,2026-03-16 06:37:17.29006+00
45251701,45247207,t,,<insufficient privilege>,0,0,0,0,0,0,6541,6078.291720000012,0.0075120000000000004,83.319265,0.9292603149365559,2.9555012576886996,13365,30509,3202,0,0,0,0,0,0,0,0,5856.385786999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13 09:54:30.026846+00,2026-03-13 09:54:30.026846+00
69068743,69068718,t,,<insufficient privilege>,0,0,0,0,0,0,9,0.495821,0.017042,0.11802599999999999,0.05509122222222222,0.027720074433833754,7,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:53:20.435591+00,2026-03-16 07:53:20.435591+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,794,22851.61127699997,18.801478,107.451831,28.780366847607016,12.470982046150247,6,450995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:12:37.666231+00,2026-03-16 02:12:37.666231+00
65029672,65029651,t,,<insufficient privilege>,0,0,0,0,0,0,18398,203188.17801300008,5.054625,1137.6540850000001,11.044036200293515,19.41554698359389,7984732,5131427,1615,0,0,0,0,0,0,0,0,4271.953476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 19:51:30.646296+00,2026-02-22 19:51:30.646296+00
57340609,57340591,t,,<insufficient privilege>,0,0,0,0,0,0,81285,2934.006841000007,0.010639,17.150471,0.03609530468106056,0.2015405576556986,81285,737423,273,0,632,0,0,0,0,0,0,423.39276400000006,7.4113330000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13 19:33:41.943645+00,2026-03-13 19:33:41.943645+00
10289202,10289188,t,,<insufficient privilege>,0,0,0,0,0,0,253742,313703.516378994,0.106804,284.458561,1.2363089925159965,3.1337441550145466,253742,13027449,102396,0,2886,0,0,0,0,0,0,211451.02631799894,49.145108000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 19:54:18.651572+00,2026-03-02 19:54:18.651572+00
69347117,69347051,t,,<insufficient privilege>,0,0,0,0,0,0,4534,109.15774000000019,0.005724,5.607686,0.024075372739303085,0.11884884378199928,4534,13599,3,0,0,0,0,0,0,0,0,2.355986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14 19:18:20.380979+00,2026-03-14 19:18:20.380979+00
10289202,10289188,t,,<insufficient privilege>,0,0,0,0,0,0,1931,72.17845300000008,0.009427,10.809512,0.03737879492490941,0.2889468123964113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-04 22:12:43.247288+00,2026-03-04 22:12:43.247288+00
56201561,56201544,t,,<insufficient privilege>,0,0,0,0,0,0,157519,26742.31164800005,0.031845,1877.356826,0.16977197447926948,6.964587026777528,157519,1207081,2218,0,1946,0,0,0,0,0,0,3955.012173999996,509.6243529999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-16 03:26:32.766981+00,2026-02-16 03:26:32.766981+00
32065295,32064342,t,,<insufficient privilege>,0,0,0,0,0,0,86,735.1734689999997,0.519057,34.482423999999995,8.548528709302323,8.38782008307955,122098,85030,76,0,0,0,0,0,0,0,0,173.047286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 00:07:27.682323+00,2026-03-16 00:07:27.682323+00
71512638,71510822,t,,<insufficient privilege>,0,0,0,0,0,0,32635,690.6924749999932,0.002937,19.890663,0.02116416347479679,0.19796986078542886,32635,174970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 17:36:11.428291+00,2026-03-02 17:36:11.428291+00
57642148,57642119,t,,<insufficient privilege>,0,0,0,0,0,0,735,1419.8866249999999,0.005553,878.900922,1.931818537414966,33.120510350228614,350,11716,186,0,0,0,0,0,0,0,0,424.78181100000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 19:07:38.180457+00,2026-03-12 19:07:38.180457+00
69581979,69581957,t,,<insufficient privilege>,0,0,0,0,0,0,14431,161.8955790000002,0.002363,12.250019,0.01121859739449797,0.13521260542600547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-01 04:10:53.962868+00,2026-03-01 04:10:53.962868+00
48527545,48527523,t,,<insufficient privilege>,0,0,0,0,0,0,29438,4349.472997000005,0.00602,45.902258,0.14775028864053283,1.053010241937706,29288,86627,1624,0,0,0,0,0,0,0,0,3359.213348000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:09.083786+00,2026-02-13 10:33:09.083786+00
69352632,69352600,t,,<insufficient privilege>,0,0,0,0,0,0,19230,4898.55837399997,0.025564,81.30469699999999,0.25473522485699274,1.5648564714148376,19230,155858,1816,0,140,0,0,0,0,0,0,3089.3068129999974,26.472341000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-28 18:01:15.369062+00,2026-02-28 18:01:15.369062+00
6907427,6907414,t,,<insufficient privilege>,0,0,0,0,0,0,225145,40387.280553999364,0.017279,3581.1107070000003,0.17938342203468594,10.879018546666277,225145,1704274,2245,0,106,0,0,0,0,0,0,6047.933929999998,5.114696999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:36:15.590508+00,2026-02-13 10:36:15.590508+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,5010,185.2152649999997,0.0028499999999999997,11.851678,0.03696911477045902,0.21181117668023663,1772,78820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:09:18.212563+00,2026-03-16 02:09:18.212563+00
13959677,13959655,t,,<insufficient privilege>,0,0,0,0,0,0,14611,17135.565019000023,0.628743,57.856895,1.1727852316063256,2.0164003573593785,0,277609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 11:00:01.572547+00,2026-02-13 11:00:01.572547+00
45251624,45249764,t,,<insufficient privilege>,0,0,0,0,0,0,157,1.689776999999999,0.002909,0.081247,0.010762910828025472,0.006894432773327598,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-15 01:26:48.137631+00,2026-03-15 01:26:48.137631+00
75013670,75012942,t,,<insufficient privilege>,0,0,0,0,0,0,65278,1257.1298390000015,0.0041930000000000005,23.721003,0.019258093676276872,0.15153884247811733,0,65325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 13:40:15.242766+00,2026-03-05 13:40:15.242766+00
75012446,75012427,t,,<insufficient privilege>,0,0,0,0,0,0,20082,17736.90847099996,0.02163,1222.900769,0.8832242043123174,9.852105391479348,20082,6351040,6704,0,0,0,0,0,0,0,0,4307.401094000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 13:51:04.626305+00,2026-03-05 13:51:04.626305+00
48527545,48527523,t,,<insufficient privilege>,0,0,0,0,0,0,55817,930.6910300000119,0.0036339999999999996,51.77160799999999,0.0166739708332589,0.25403664421954875,645214,55788,29,0,0,0,0,0,0,0,0,101.09994199999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:09.089608+00,2026-02-13 10:33:09.089608+00
41764037,41760477,t,,<insufficient privilege>,0,0,0,0,0,0,258161,45546.45449399896,0.009687999999999999,230.09951900000002,0.17642654968798135,1.5795601946327293,258161,1896835,117,0,6261,0,0,0,0,0,0,312.18713,440.32446600000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-14 01:03:00.283234+00,2026-02-14 01:03:00.283234+00
41764113,41760483,t,,<insufficient privilege>,0,0,0,0,0,0,3987,196.26088599999966,0.008133,18.230407,0.049225203411085945,0.45170785769099076,886,18111,31,0,0,0,0,0,0,0,0,71.156546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-09 08:18:32.66744+00,2026-03-09 08:18:32.66744+00
71512638,71510822,t,,<insufficient privilege>,0,0,0,0,0,0,8866,242.38017899999963,0.011039,8.149583999999999,0.02733816591473039,0.1534865639612374,9194,17732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 17:36:00.543619+00,2026-03-02 17:36:00.543619+00
65343194,65343178,t,,<insufficient privilege>,0,0,0,0,0,0,1400,1207.165903000001,0.083688,42.131808,0.862261359285715,3.670764973231977,1400,29858,147,0,0,0,0,0,0,0,0,128.225911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 23:03:38.631951+00,2026-03-05 23:03:38.631951+00
69581979,69581957,t,,<insufficient privilege>,0,0,0,0,0,0,17054,8291.976369999971,0.022355,3501.025646,0.48621885598686354,28.749556070740784,17054,127520,633,0,11,0,0,0,0,0,0,1621.2319149999998,0.16676000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-10 06:12:22.797352+00,2026-03-10 06:12:22.797352+00
56094673,56094656,t,,<insufficient privilege>,0,0,0,0,0,0,4674,11110.94879299997,0.078278,274.366333,2.3771820267436823,8.546346397427099,4674,123931,281,0,1,0,0,0,0,0,0,2115.7440180000003,0.010155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-15 04:00:00.075341+00,2026-02-15 04:00:00.075341+00
58734916,58734897,t,,<insufficient privilege>,0,0,0,0,0,0,2566,720.916941,0.003646,72.97617100000001,0.28094970420888543,2.08854294906764,2566,7315,383,0,0,0,0,0,0,0,0,669.9549019999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 23:54:03.425903+00,2026-03-05 23:54:03.425903+00
64974596,64974579,t,,<insufficient privilege>,0,0,0,0,0,0,6817,1285.0194489999997,0.013597,36.490406,0.18850219290010264,1.2063804994271647,6817,20154,516,0,0,0,0,0,0,0,0,1018.2016500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13 02:48:01.273571+00,2026-03-13 02:48:01.273571+00
15720134,15720114,t,,<insufficient privilege>,0,0,0,0,0,0,24,24.884197,0.673302,3.416312,1.0368415416666668,0.6922684690578249,0,6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:48:56.590318+00,2026-03-16 07:48:56.590318+00
69068743,69068718,t,,<insufficient privilege>,0,0,0,0,0,0,12,0.013875,0.000489,0.001887,0.00115625,0.0004335810429819705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:55:01.43582+00,2026-03-16 07:55:01.43582+00
211468,211375,t,,<insufficient privilege>,0,0,0,0,0,0,27267,295.4928689999989,0.002539,10.069402,0.01083701430300359,0.11028572931622505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:41:16.132977+00,2026-02-13 10:41:16.132977+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,99,1.0785050000000003,0.004977,0.046276,0.010893989898989901,0.005076929300385233,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 01:30:17.25868+00,2026-03-16 01:30:17.25868+00
45802638,45800982,t,,<insufficient privilege>,0,0,0,0,0,0,16,2.285447,0.12617899999999999,0.179237,0.1428404375,0.013688153354126835,56,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:15:39.040203+00,2026-03-16 07:15:39.040203+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,95,1.2895969999999997,0.007721,0.195464,0.01357470526315789,0.01903835272721257,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:53:17.361183+00,2026-03-16 07:53:17.361183+00
45251624,45249764,t,,<insufficient privilege>,0,0,0,0,0,0,1172943,9083.365349000198,0.0018449999999999999,18.834256,0.007744080785681996,0.07170887745627418,699,2349161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:45.318314+00,2026-02-13 10:33:45.318314+00
64657125,64657107,t,,<insufficient privilege>,0,0,0,0,0,0,36098,339.48755999999906,0.00305,6.659996,0.009404608565571473,0.07498939333345302,13,72236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14 16:58:05.873213+00,2026-03-14 16:58:05.873213+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,4451,409.50616899999966,0.037137,11.307807,0.09200318332958878,0.40541665471216454,4451,74271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:39:53.832082+00,2026-02-13 10:39:53.832082+00
45802638,45800982,t,,<insufficient privilege>,0,0,0,0,0,0,16,1.974243,0.018848999999999998,1.517369,0.1233901875,0.3601043774111228,560,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:15:38.791794+00,2026-03-16 07:15:38.791794+00
69581979,69581957,t,,<insufficient privilege>,0,0,0,0,0,0,56445,18809.049411000302,0.003607,1383.008112,0.33322791055009837,7.706704454222864,1988,257277,7597,0,0,0,0,0,0,0,0,16634.95448600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-01 05:01:03.742931+00,2026-03-01 05:01:03.742931+00
